,category_code,status,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng
6432,software,1,2004,other,5.0,125371133.0,1.0,1.0,50.294492299999995,18.671380199999998
6438,web,2,2005,USA,5.0,125371133.0,3.0,3.0,37.7749295,-122.4194155
6439,ecommerce,1,2008,USA,5.0,125371133.0,1.0,2.0,25.9331488,-80.1625463
6442,education,1,2011,DEU,5.0,125371133.0,1.0,5.0,52.5200066,13.404954
6444,other,2,2009,USA,5.0,125371133.0,1.0,2.0,37.7749295,-122.4194155
6447,network_hosting,1,2008,USA,5.0,125371133.0,1.0,2.0,38.440428999999995,-122.7140548
6451,software,1,2008,USA,5.0,125371133.0,1.0,2.0,47.252876799999996,-122.4442906
6456,mobile,3,2008,CAN,5.0,125371133.0,2.0,3.0,43.653226000000004,-79.3831843
6460,search,1,2010,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.12775830000000002
6462,web,1,2011,USA,5.0,125371133.0,1.0,1.0,37.338208200000004,-121.88632859999998
6463,public_relations,1,2004,USA,5.0,125371133.0,1.0,1.0,34.0522342,-118.24368490000002
6464,advertising,1,1995,USA,5.0,125371133.0,1.0,1.0,33.792239200000004,-118.3150722
6475,hardware,1,2011,USA,5.0,125371133.0,1.0,1.0,41.5236437,-90.57763670000001
6481,ecommerce,1,2009,other,5.0,125371133.0,1.0,4.0,44.647128,10.9252269
6493,web,1,2011,USA,5.0,125371133.0,1.0,3.0,42.1318254,-72.79415290000001
6495,web,1,2010,other,5.0,125371133.0,1.0,1.0,-33.9321045,18.860152
6505,games_video,1,2007,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728
6512,consulting,1,2004,USA,5.0,125371133.0,1.0,1.0,33.1192068,-117.086421
6529,enterprise,1,2004,GBR,5.0,125371133.0,1.0,2.0,51.5485,-0.47961099999999995
6532,software,1,2004,other,5.0,125371133.0,1.0,2.0,50.294492299999995,18.671380199999998
6539,software,1,2011,other,5.0,125371133.0,1.0,5.0,41.0082376,28.978358899999996
6549,web,1,2006,USA,5.0,125371133.0,2.0,2.0,40.7127753,-74.0059728
6550,ecommerce,1,2011,USA,5.0,125371133.0,1.0,1.0,27.877802600000003,-97.21165699999999
6555,public_relations,1,2007,USA,5.0,125371133.0,1.0,3.0,34.0522342,-118.24368490000002
6557,software,1,2011,other,5.0,125371133.0,2.0,1.0,41.0082376,28.978358899999996
6569,advertising,1,2007,USA,5.0,125371133.0,1.0,3.0,32.715738,-117.1610838
6570,other,1,2002,USA,5.0,125371133.0,1.0,1.0,43.8013556,-91.2395807
6577,web,1,2011,USA,5.0,125371133.0,1.0,1.0,37.2295733,-80.4139393
6579,web,1,2011,USA,5.0,125371133.0,1.0,2.0,34.4208305,-119.69819009999999
6583,public_relations,2,2005,USA,4.0,78000000.0,3.0,37.0,37.7749295,-122.4194155
6584,advertising,1,1987,USA,5.0,86400002.0,4.0,19.0,40.7127753,-74.0059728
6585,enterprise,1,2001,USA,5.0,125371133.0,2.0,4.0,35.7795897,-78.6381787
6597,consulting,1,2009,USA,5.0,125371133.0,1.0,1.0,49.282729100000005,-123.1207375
6601,web,1,2011,USA,5.0,125371133.0,1.0,1.0,32.8350521,-116.76641090000001
6604,other,1,2004,USA,5.0,125371133.0,1.0,1.0,39.2903848,-76.6121893
6618,software,2,1984,USA,5.0,125371133.0,1.0,2.0,42.1662831,-87.9631308
6619,other,1,2005,USA,4.0,123000000.0,1.0,4.0,37.4529598,-122.1817252
6621,mobile,1,2011,USA,5.0,125371133.0,1.0,4.0,37.4323341,-121.8995741
6622,consulting,2,2005,USA,5.0,125371133.0,1.0,5.0,40.7127753,-74.0059728
6629,enterprise,1,2011,IND,5.0,125371133.0,1.0,1.0,22.572646,88.363895
6631,software,1,2010,FRA,5.0,125371133.0,1.0,2.0,43.610769,3.8767160000000005
6632,software,4,1991,CAN,5.0,125371133.0,2.0,20.0,43.4642578,-80.5204096
6633,ecommerce,1,2011,GBR,5.0,125371133.0,2.0,1.0,51.5073509,-0.12775830000000002
6634,mobile,1,2011,other,5.0,125371133.0,1.0,2.0,59.3293235,18.068580800000003
6635,web,1,2009,USA,5.0,125371133.0,1.0,2.0,47.252876799999996,-122.4442906
6637,other,1,2010,ESP,5.0,125371133.0,1.0,2.0,40.4167754,-3.7037902000000003
6643,games_video,1,2011,other,5.0,125371133.0,2.0,1.0,50.4501,30.5234
6645,software,1,2011,CAN,5.0,125371133.0,1.0,1.0,43.58904520000001,-79.6441198
6648,web,1,2011,USA,5.0,125371133.0,1.0,2.0,27.990852899999997,-82.6931553
6649,advertising,1,1902,USA,5.0,125371133.0,2.0,40.0,40.7127753,-74.0059728
6651,web,1,2010,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
6657,advertising,1,2010,USA,5.0,125371133.0,1.0,4.0,37.338208200000004,-121.88632859999998
6658,other,1,2011,USA,7.0,482199900.0,2.0,12.0,37.7749295,-122.4194155
6665,software,1,2007,other,5.0,125371133.0,1.0,5.0,48.208174299999996,16.3738189
6667,mobile,1,2011,USA,5.0,125371133.0,1.0,3.0,40.8932469,-74.0116536
6668,ecommerce,1,2011,USA,5.0,125371133.0,2.0,4.0,37.7749295,-122.4194155
6675,mobile,1,2011,USA,5.0,125371133.0,2.0,3.0,27.950575,-82.4571776
6676,web,1,2008,USA,5.0,125371133.0,1.0,2.0,36.169941200000004,-115.13982959999998
6696,ecommerce,1,2010,other,5.0,125371133.0,1.0,1.0,53.904539799999995,27.5615244
6697,software,1,2010,GBR,5.0,125371133.0,2.0,1.0,51.523417200000004,-0.10269160000000002
6702,enterprise,1,2010,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
6703,software,1,2005,NLD,5.0,125371133.0,1.0,2.0,52.3507849,5.2647015999999995
6708,public_relations,3,2001,USA,5.0,125371133.0,1.0,2.0,41.8781136,-87.62979820000001
6722,software,1,2011,USA,5.0,125371133.0,1.0,7.0,37.379662700000004,-122.13746370000001
6726,public_relations,1,2011,AUS,5.0,125371133.0,1.0,1.0,-33.8688197,151.2092955
6734,other,1,2000,USA,5.0,125371133.0,1.0,2.0,32.7947731,-116.96252690000001
6736,other,1,2000,USA,5.0,125371133.0,1.0,1.0,37.7749295,-122.4194155
6741,software,1,2009,USA,5.0,125371133.0,2.0,5.0,29.7604267,-95.36980279999999
6747,games_video,1,2011,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
6749,public_relations,1,2007,CAN,5.0,125371133.0,1.0,3.0,42.492785999999995,-92.3425775
6774,web,1,2006,USA,5.0,125371133.0,1.0,2.0,47.57065479999999,-122.22206740000001
6776,mobile,1,2010,GBR,5.0,125371133.0,1.0,1.0,39.9829946,-104.8003438
6778,web,1,2006,USA,5.0,125371133.0,1.0,1.0,40.6460622,-111.49797290000001
6779,web,1,2005,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.12775830000000002
6789,mobile,2,2005,USA,4.0,42500000.0,1.0,18.0,37.338208200000004,-121.88632859999998
6791,network_hosting,1,2003,USA,5.0,125371133.0,1.0,2.0,34.01945429999999,-118.4911912
6792,software,1,2011,other,5.0,125371133.0,1.0,1.0,46.2043907,6.143157700000001
6794,ecommerce,3,2013,USA,5.0,125371133.0,1.0,1.0,42.066416700000005,-87.9372908
6806,web,1,2011,USA,5.0,125371133.0,1.0,3.0,37.7749295,-122.4194155
6810,enterprise,1,2000,IRL,5.0,125371133.0,1.0,2.0,53.34980529999999,-6.2603097000000005
6822,public_relations,1,2008,IRL,5.0,125371133.0,1.0,1.0,53.34980529999999,-6.2603097000000005
6823,software,1,1999,USA,5.0,125371133.0,1.0,2.0,32.7766642,-96.7969879
6833,software,1,2011,other,5.0,125371133.0,1.0,3.0,51.0543422,3.7174242999999993
6862,web,1,2011,USA,5.0,125371133.0,1.0,1.0,36.1626638,-86.78160159999999
6870,web,1,2009,USA,5.0,125371133.0,1.0,2.0,37.8718992,-122.2585399
6872,mobile,1,2010,USA,5.0,125371133.0,2.0,5.0,40.6128161,-89.4592609
6881,other,1,2002,USA,5.0,125371133.0,2.0,2.0,38.9586307,-77.35700279999999
6889,other,1,2010,USA,5.0,125371133.0,1.0,2.0,47.6062095,-122.33207079999998
6894,education,1,2010,CAN,5.0,125371133.0,1.0,2.0,43.653226000000004,-79.3831843
6895,software,1,2000,USA,5.0,125371133.0,1.0,3.0,47.6101497,-122.2015159
6896,other,2,2008,USA,5.0,125371133.0,1.0,2.0,40.3439888,-74.6514481
6902,web,1,2008,FRA,5.0,125371133.0,1.0,3.0,48.856614,2.3522218999999995
6913,consulting,1,2007,USA,5.0,125371133.0,1.0,1.0,39.613321,-105.0166498
6915,public_relations,1,2002,other,5.0,125371133.0,1.0,6.0,-34.6036844,-58.381559100000004
6916,web,1,2010,other,5.0,125371133.0,1.0,6.0,-34.6036844,-58.381559100000004
6920,advertising,1,2011,CAN,5.0,125371133.0,1.0,1.0,28.805267399999998,-97.00359820000001
6924,consulting,1,2011,USA,5.0,125371133.0,1.0,5.0,40.7127753,-74.0059728
6925,other,1,2003,USA,5.0,125371133.0,1.0,1.0,34.2257255,-77.9447102
6932,public_relations,1,2007,DEU,5.0,125371133.0,1.0,1.0,52.5200066,13.404954
6934,ecommerce,1,2009,USA,5.0,125371133.0,1.0,2.0,30.267153000000004,-97.7430608
6935,software,1,2009,other,5.0,125371133.0,1.0,1.0,25.686614199999998,-100.3161126
6937,software,1,2008,CAN,5.0,125371133.0,1.0,1.0,48.0400945,-122.40625700000001
6944,ecommerce,1,2010,AUS,5.0,125371133.0,1.0,2.0,40.72435,-74.00059
6950,web,1,2011,USA,5.0,125371133.0,1.0,2.0,34.0522342,-118.24368490000002
6954,software,1,2011,USA,5.0,125371133.0,1.0,1.0,29.4241219,-98.4936282
6956,public_relations,1,2007,USA,5.0,125371133.0,1.0,2.0,39.95675479999999,-86.01335
6962,software,1,2007,GBR,5.0,125371133.0,1.0,2.0,53.805675,-2.630807
6964,web,1,2011,USA,5.0,125371133.0,1.0,1.0,42.360082500000004,-71.0588801
6965,games_video,1,2010,AUS,5.0,125371133.0,1.0,2.0,-33.8688197,151.2092955
6981,enterprise,1,1998,USA,5.0,125371133.0,1.0,1.0,41.8089191,-88.01117459999999
6985,ecommerce,1,2010,DEU,5.0,125371133.0,1.0,1.0,52.5200066,13.404954
6991,software,1,2009,IND,5.0,125371133.0,1.0,1.0,12.9715987,77.5945627
7003,web,2,2008,CAN,5.0,125371133.0,1.0,2.0,45.5016889,-73.567256
7011,software,1,2008,USA,5.0,125371133.0,2.0,18.0,40.7127753,-74.0059728
7024,software,1,2010,ISR,5.0,125371133.0,1.0,2.0,32.0852999,34.7817676
7025,web,1,2010,USA,5.0,125371133.0,1.0,4.0,40.7127753,-74.0059728
7030,web,1,2011,USA,5.0,125371133.0,1.0,1.0,34.0778713,-118.37632179999999
7046,software,1,2011,DEU,5.0,125371133.0,1.0,2.0,53.5510846,9.9936819
7050,advertising,1,2003,other,5.0,125371133.0,1.0,2.0,7.951933099999999,98.3380884
7055,software,1,2006,ISR,5.0,125371133.0,1.0,2.0,16.488920999999998,80.6641062
7056,advertising,1,2010,AUS,5.0,125371133.0,2.0,1.0,-33.8688197,151.2092955
7068,web,1,2004,USA,5.0,125371133.0,1.0,1.0,37.2707022,-76.7074571
7069,web,1,2009,other,5.0,125371133.0,1.0,2.0,-34.6036844,-58.381559100000004
7078,software,1,1970,USA,5.0,125371133.0,1.0,4.0,40.440624799999995,-79.9958864
7084,search,1,1999,CAN,5.0,125371133.0,1.0,4.0,51.0486151,-114.07084590000001
7087,other,1,1973,USA,5.0,125371133.0,1.0,2.0,33.4734978,-82.0105148
7089,software,1,1997,CAN,5.0,125371133.0,1.0,3.0,51.0486151,-114.07084590000001
7091,ecommerce,1,2011,USA,5.0,125371133.0,1.0,8.0,41.8781136,-87.62979820000001
7110,web,1,2011,USA,5.0,125371133.0,1.0,2.0,26.640628000000003,-81.87230840000001
7111,ecommerce,1,2003,other,5.0,125371133.0,1.0,3.0,14.5763768,121.0851097
7114,public_relations,1,2008,other,5.0,125371133.0,1.0,1.0,1.352083,103.819836
7128,ecommerce,1,2011,IND,5.0,125371133.0,1.0,2.0,12.9715987,77.5945627
7129,enterprise,1,2012,USA,5.0,125371133.0,1.0,2.0,34.4208305,-119.69819009999999
7133,software,1,2009,other,5.0,125371133.0,1.0,2.0,50.0646501,19.9449799
7134,ecommerce,1,2011,IND,5.0,125371133.0,1.0,3.0,28.459496500000004,77.02663829999999
7154,advertising,1,2010,USA,5.0,125371133.0,1.0,1.0,33.7489954,-84.3879824
7155,web,1,2000,ESP,5.0,125371133.0,3.0,10.0,40.4167754,-3.7037902000000003
7163,ecommerce,1,1992,USA,5.0,125371133.0,1.0,8.0,42.376485200000005,-71.2356113
7166,other,1,2009,USA,5.0,125371133.0,1.0,2.0,37.4852152,-122.2363548
7168,hardware,1,2010,USA,5.0,125371133.0,1.0,1.0,39.766098,-105.07720630000001
7169,hardware,1,2007,USA,5.0,125371133.0,1.0,1.0,39.766098,-105.07720630000001
7176,ecommerce,1,2001,USA,5.0,125371133.0,1.0,5.0,37.322997799999996,-122.03218229999999
7178,consulting,1,2000,BRA,5.0,125371133.0,1.0,1.0,-22.9068467,-43.1728965
7182,games_video,1,2011,CAN,5.0,125371133.0,1.0,3.0,43.58904520000001,-79.6441198
7188,software,2,1979,USA,5.0,125371133.0,3.0,73.0,42.376485200000005,-71.2356113
7194,web,1,2011,other,5.0,125371133.0,1.0,1.0,39.082519700000006,-94.5823061
7199,advertising,1,2005,USA,6.0,60900000.0,6.0,42.0,37.7749295,-122.4194155
7208,web,1,2011,USA,5.0,125371133.0,1.0,4.0,40.7127753,-74.0059728
7211,advertising,1,2011,USA,5.0,125371133.0,1.0,1.0,40.0149856,-105.2705456
7213,other,1,2009,USA,5.0,125371133.0,2.0,1.0,47.751074100000004,-120.7401385
7225,software,2,2001,USA,5.0,125371133.0,1.0,3.0,37.548269700000006,-121.98857190000001
7229,ecommerce,1,2011,IND,5.0,125371133.0,1.0,1.0,28.7040592,77.1024902
7239,consulting,1,2007,other,5.0,125371133.0,1.0,4.0,59.913868799999996,10.7522454
7241,web,1,2009,FRA,5.0,125371133.0,1.0,1.0,48.856614,2.3522218999999995
7245,education,1,2010,other,5.0,125371133.0,1.0,1.0,-33.4488897,-70.66926550000001
7253,software,4,1983,USA,5.0,125371133.0,3.0,37.0,37.354107899999995,-121.9552356
7254,biotech,1,2011,other,5.0,125371133.0,1.0,2.0,25.686614199999998,-100.3161126
7265,web,1,2007,DEU,5.0,125371133.0,1.0,2.0,49.385219299999996,8.5722444
7266,other,1,2011,USA,5.0,125371133.0,1.0,1.0,37.3336581,-121.8907041
7270,software,1,2011,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
7273,mobile,1,2006,other,5.0,125371133.0,1.0,1.0,0.3475964,32.5825197
7275,other,2,2007,other,5.0,125371133.0,1.0,2.0,48.208174299999996,16.3738189
7280,web,1,2007,FRA,5.0,125371133.0,1.0,1.0,43.602331899999996,7.0064910000000005
7281,advertising,1,2011,ISR,5.0,125371133.0,1.0,1.0,32.0852999,34.7817676
7285,public_relations,1,2007,other,5.0,125371133.0,2.0,3.0,1.352083,103.819836
7293,ecommerce,1,2011,USA,5.0,125371133.0,1.0,3.0,47.57065479999999,-122.22206740000001
7298,education,1,1919,USA,4.0,34800000.0,1.0,17.0,33.7489954,-84.3879824
7299,mobile,1,2007,GBR,5.0,125371133.0,1.0,3.0,54.978252000000005,-1.61778
7300,education,1,1908,USA,5.0,125371133.0,1.0,57.0,42.360082500000004,-71.0588801
7309,software,1,1994,other,5.0,125371133.0,1.0,5.0,58.410807,15.6213728
7315,education,1,1998,USA,5.0,125371133.0,1.0,2.0,41.92114229999999,-87.80922659999999
7320,advertising,1,2007,USA,5.0,125371133.0,2.0,3.0,39.6172101,-104.95081409999999
7322,software,1,2011,other,5.0,125371133.0,1.0,1.0,-26.199150500000002,27.6786847
7324,web,1,2001,CAN,5.0,125371133.0,1.0,1.0,50.2660471,-5.0527125
7351,software,1,2004,USA,5.0,125371133.0,1.0,7.0,32.7766642,-96.7969879
7365,software,1,2010,IND,5.0,125371133.0,2.0,2.0,8.524139100000001,76.9366376
7369,web,1,2005,DEU,5.0,125371133.0,1.0,1.0,52.5200066,13.404954
7370,consulting,1,2006,IND,5.0,125371133.0,1.0,2.0,13.0826802,80.2707184
7372,software,2,2011,FRA,5.0,125371133.0,1.0,2.0,48.5734053,7.7521113
7378,enterprise,1,2009,IND,5.0,125371133.0,1.0,1.0,11.7532878,75.4928777
7381,software,1,2006,FRA,5.0,125371133.0,1.0,3.0,48.856614,2.3522218999999995
7388,web,1,2009,GBR,5.0,125371133.0,1.0,1.0,51.789534,1.153035
7391,web,2,2000,CAN,5.0,125371133.0,3.0,3.0,51.0486151,-114.07084590000001
7395,other,1,2007,USA,5.0,125371133.0,1.0,3.0,41.6945403,-83.6407345
7400,education,1,2010,USA,5.0,125371133.0,2.0,4.0,34.0928092,-118.3286614
7403,software,1,2003,USA,5.0,125371133.0,1.0,2.0,35.5950581,-82.5514869
7404,advertising,1,2008,IND,5.0,125371133.0,1.0,2.0,12.9715987,77.5945627
7406,consulting,1,2010,ISR,5.0,125371133.0,1.0,1.0,32.060497,34.873121000000005
7407,ecommerce,1,2011,USA,5.0,125371133.0,1.0,2.0,42.4072107,-71.3824374
7413,public_relations,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
7416,other,1,2011,CAN,5.0,125371133.0,1.0,2.0,28.805267399999998,-97.00359820000001
7418,web,1,2010,USA,5.0,125371133.0,1.0,2.0,37.7749295,-122.4194155
7420,games_video,1,2003,USA,5.0,125371133.0,1.0,1.0,37.7749295,-122.4194155
7421,software,1,2009,CAN,5.0,125371133.0,1.0,3.0,49.0952155,-123.02647579999999
7422,consulting,1,2004,CAN,5.0,125371133.0,1.0,1.0,49.282729100000005,-123.1207375
7430,ecommerce,1,2010,other,5.0,125371133.0,1.0,6.0,-34.901112700000006,-56.1645314
7433,enterprise,1,2012,CAN,5.0,125371133.0,1.0,5.0,51.0486151,-114.07084590000001
7447,consulting,1,2011,USA,5.0,125371133.0,1.0,5.0,43.984269,-69.4206829
7461,mobile,2,2000,DEU,5.0,125371133.0,2.0,6.0,37.7093735,-89.2199264
7470,ecommerce,1,2005,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728
7478,advertising,1,2007,GBR,5.0,125371133.0,1.0,2.0,51.818459999999995,-0.358953
7485,other,1,2008,ISR,5.0,125371133.0,1.0,13.0,32.0852999,34.7817676
7490,other,1,1996,USA,5.0,125371133.0,1.0,3.0,26.3683064,-80.1289321
7493,mobile,1,2011,USA,5.0,125371133.0,1.0,4.0,42.360082500000004,-71.0588801
7504,education,1,2011,USA,5.0,125371133.0,1.0,2.0,40.3439888,-74.6514481
7508,web,1,2008,other,5.0,125371133.0,1.0,1.0,25.204849300000003,55.2707828
7517,software,1,2005,USA,5.0,125371133.0,1.0,1.0,42.3444664,-88.04174599999999
7520,web,1,2005,AUS,5.0,125371133.0,1.0,1.0,-33.886111,151.21111100000002
7526,advertising,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
7529,web,1,2011,USA,5.0,125371133.0,1.0,4.0,40.0149856,-105.2705456
7533,web,1,2011,other,5.0,125371133.0,1.0,2.0,25.0329694,121.56541770000001
7539,public_relations,1,2000,USA,5.0,125371133.0,2.0,2.0,37.7749295,-122.4194155
7548,public_relations,1,2010,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
7551,consulting,1,2006,other,5.0,125371133.0,1.0,1.0,62.43633320000001,22.1875413
7558,hardware,1,2010,USA,5.0,125371133.0,1.0,1.0,38.5815719,-121.49439960000001
7560,consulting,1,1999,IND,5.0,125371133.0,1.0,3.0,13.0826802,80.2707184
7563,web,1,2011,USA,5.0,125371133.0,1.0,1.0,33.5019027,-117.6627655
7568,web,1,2011,IND,5.0,125371133.0,1.0,3.0,28.535516100000002,77.3910265
7578,other,1,2005,USA,5.0,125371133.0,1.0,1.0,32.8350521,-116.76641090000001
7580,other,1,2010,GBR,5.0,125371133.0,1.0,1.0,52.205337,0.12181700000000001
7591,consulting,1,2011,other,5.0,125371133.0,1.0,6.0,49.815273,6.129583
7592,consulting,1,2006,USA,5.0,125371133.0,1.0,6.0,39.871962200000006,-75.591401
7593,software,1,2002,CAN,5.0,125371133.0,1.0,5.0,43.653226000000004,-79.3831843
7594,software,1,2007,ESP,5.0,125371133.0,1.0,2.0,40.4167754,-3.7037902000000003
7596,software,1,2006,USA,5.0,125371133.0,1.0,1.0,28.5383355,-81.3792365
7597,advertising,1,2008,ISR,5.0,125371133.0,1.0,3.0,30.852296999999997,34.7834
7603,software,1,2010,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.12775830000000002
7604,other,1,2010,BRA,5.0,125371133.0,1.0,10.0,-23.550519899999998,-46.6333094
7605,games_video,1,2007,USA,5.0,125371133.0,1.0,2.0,25.7616798,-80.1917902
7607,enterprise,1,2011,USA,5.0,125371133.0,1.0,3.0,39.739235799999996,-104.990251
7608,software,1,2011,USA,5.0,125371133.0,1.0,2.0,34.0928092,-118.3286614
7619,software,1,2006,USA,5.0,125371133.0,1.0,2.0,32.776474900000004,-79.9310512
7626,web,1,2011,USA,5.0,125371133.0,2.0,1.0,34.1477849,-118.1445155
7637,web,1,2011,USA,5.0,125371133.0,1.0,1.0,25.7616798,-80.1917902
7642,software,1,1975,IND,5.0,125371133.0,1.0,1.0,23.022505,72.57136209999999
7644,other,1,2002,USA,5.0,125371133.0,1.0,7.0,27.9658533,-82.8001026
7650,software,1,2011,USA,5.0,125371133.0,2.0,7.0,37.548269700000006,-121.98857190000001
7651,ecommerce,1,2010,IND,5.0,125371133.0,1.0,4.0,9.9312328,76.26730409999999
7655,other,1,2000,USA,5.0,125371133.0,1.0,1.0,39.0911161,-94.4155068
7660,software,1,2007,IND,5.0,125371133.0,1.0,1.0,28.6139391,77.20902120000001
7664,software,1,2002,USA,5.0,125371133.0,1.0,3.0,41.8781136,-87.62979820000001
7665,advertising,1,2011,GBR,5.0,125371133.0,1.0,1.0,55.953252,-3.1882669999999997
7667,software,1,2000,USA,5.0,125371133.0,1.0,1.0,41.18654779999999,-73.1951767
7671,other,1,2008,CAN,5.0,125371133.0,1.0,1.0,49.282729100000005,-123.1207375
7683,other,1,2010,USA,5.0,125371133.0,1.0,1.0,37.4529598,-122.1817252
7690,mobile,1,2001,USA,5.0,125371133.0,1.0,1.0,38.9822282,-94.6707917
7691,web,1,2007,USA,5.0,125371133.0,1.0,1.0,37.7749295,-122.4194155
7698,enterprise,1,2008,USA,5.0,125371133.0,1.0,9.0,40.440624799999995,-79.9958864
7710,other,1,2011,USA,5.0,125371133.0,1.0,4.0,37.7749295,-122.4194155
7716,software,1,2006,CAN,5.0,125371133.0,1.0,2.0,43.450301,-80.4831917
7717,education,1,2011,USA,5.0,125371133.0,1.0,3.0,40.858432799999996,-74.16375529999999
7724,advertising,1,2011,USA,5.0,125371133.0,1.0,2.0,33.7489954,-84.3879824
7729,education,1,2010,FRA,5.0,125371133.0,1.0,2.0,48.856614,2.3522218999999995
7731,software,1,2007,other,5.0,125371133.0,1.0,1.0,23.810332,90.4125181
7735,other,1,2008,USA,5.0,125371133.0,1.0,2.0,37.7749295,-122.4194155
7748,software,1,2010,CAN,5.0,125371133.0,1.0,2.0,45.42152960000001,-75.69719309999999
7749,software,1,2004,USA,5.0,125371133.0,1.0,1.0,33.197246500000006,-96.6397822
7750,mobile,3,2011,USA,5.0,125371133.0,1.0,1.0,30.267153000000004,-97.7430608
7754,education,1,2009,IND,5.0,125371133.0,1.0,3.0,9.981635800000001,76.29988420000001
7755,advertising,1,2000,USA,5.0,125371133.0,1.0,2.0,26.3683064,-80.1289321
7762,education,1,2011,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
7765,web,1,2011,USA,5.0,125371133.0,1.0,4.0,40.7127753,-74.0059728
7774,consulting,1,2011,USA,5.0,125371133.0,1.0,1.0,33.4255104,-111.9400054
7788,network_hosting,1,2000,USA,5.0,125371133.0,1.0,1.0,34.2257255,-77.9447102
7792,web,1,2011,IND,5.0,125371133.0,2.0,3.0,21.1458004,79.0881546
7793,other,1,2002,USA,5.0,125371133.0,1.0,3.0,32.2217429,-110.926479
7798,software,1,1978,USA,5.0,125371133.0,1.0,3.0,41.1220194,-73.7948516
7801,other,1,2011,IND,5.0,125371133.0,2.0,1.0,19.0759837,72.87765590000001
7802,ecommerce,1,2010,IND,5.0,125371133.0,1.0,1.0,28.6139391,77.20902120000001
7810,consulting,1,1984,USA,5.0,125371133.0,1.0,5.0,40.7127753,-74.0059728
7818,web,1,2011,BRA,5.0,125371133.0,1.0,4.0,-30.0346471,-51.2176584
7823,software,1,2000,USA,5.0,125371133.0,1.0,3.0,26.271192,-80.27060440000001
7838,ecommerce,1,2011,other,5.0,125371133.0,1.0,4.0,-34.6036844,-58.381559100000004
7840,software,1,2011,USA,5.0,125371133.0,2.0,6.0,32.7554883,-97.3307658
7841,enterprise,1,2010,AUS,5.0,125371133.0,1.0,1.0,-37.813627600000004,144.96305759999998
7842,web,1,2011,other,5.0,125371133.0,1.0,2.0,58.4057128,26.801576
7850,games_video,1,2009,USA,5.0,125371133.0,1.0,3.0,39.2615606,-121.0160594
7870,other,1,2011,USA,5.0,125371133.0,1.0,1.0,34.1425078,-118.255075
7876,ecommerce,1,2011,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728
7885,enterprise,1,2010,USA,5.0,125371133.0,1.0,12.0,37.6624312,-121.8746789
7896,ecommerce,1,1995,other,5.0,125371133.0,1.0,1.0,-20.1608912,57.50122220000001
7899,software,1,2003,other,5.0,125371133.0,1.0,3.0,56.83892610000001,60.6057025
7911,software,1,2009,FRA,5.0,125371133.0,1.0,1.0,48.893217,2.287864
7923,advertising,1,2011,GBR,5.0,125371133.0,2.0,2.0,51.5073509,-0.12775830000000002
7924,enterprise,1,2006,FRA,5.0,125371133.0,1.0,1.0,49.272602,1.217085
7925,web,1,2008,FRA,5.0,125371133.0,1.0,1.0,48.825415,2.130544
7930,other,1,2009,USA,5.0,125371133.0,1.0,2.0,30.267153000000004,-97.7430608
